head	relation	tail
/m/04s04	people.person.date_of_birth	1954.16666667
/m/044kwr	people.person.date_of_birth	1879.0
/m/05hwn	location.location.area	74521.0
/m/0f6_4	location.geocode.latitude	42.683333
/m/05sdxx	people.person.date_of_birth	1967.5
/m/01jq4b	organization.organization.date_founded	1834.16666667
/m/0m_w6	location.location.area	4807.0
/m/0n4yq	location.location.area	4949.46727885
/m/0q8s4	location.geocode.latitude	34.580992
/m/01wbl_r	people.person.height_meters	1.702
/m/01h4rj	people.person.height_meters	1.81
/m/0c6g1l	people.person.height_meters	1.83
/m/0n7q7	topic_server.population_number	20284.0
/m/04xbr4	people.person.date_of_birth	1914.16666667
/m/0mw_q	location.dated_location.date_founded	1800.25
/m/0f25y	topic_server.population_number	64329.0
/m/0372j5	film.film.initial_release_date	1995.0
/m/02nvg1	organization.organization.date_founded	1908.0
/m/076zy_g	film.film.initial_release_date	2010.83333333
/m/0n4mk	location.geocode.latitude	34.04
/m/0b60sq	film.film.initial_release_date	2004.75
/m/01n43d	location.geocode.longitude	10.983333
/m/01vvyc_	people.person.height_meters	1.83
/m/0gxbl	location.geocode.latitude	-36.75
/m/0rqf1	topic_server.population_number	9752.0
/m/01vsnff	people.person.height_meters	1.88
/m/01nvmd_	people.person.height_meters	1.85
/m/0l2hf	location.geocode.latitude	38.04
/m/01l_9d	topic_server.population_number	11207274.0
/m/0f2nf	location.geocode.longitude	-72.923611
/m/048fz	location.geocode.latitude	38.316667
/m/0xtz9	topic_server.population_number	63124.0
/m/02f46y	location.geocode.latitude	51.441944
/m/01qqtr	people.person.date_of_birth	1962.16666667
/m/09ctj	location.location.area	5371.0
/m/011hdn	people.person.height_meters	1.77
/m/0df4y	location.geocode.latitude	39.133333
/m/06w38l	people.deceased_person.date_of_death	2003.25
/m/05fjf	location.location.area	22608.0
/m/0n4z2	location.dated_location.date_founded	1903.0
/m/07g0_	location.location.area	98.2
/m/05v10	location.dated_location.date_founded	1811.41666667
/m/094jv	location.geocode.latitude	39.283333
/m/047msdk	film.film.initial_release_date	2009.08333333
/m/0p54z	topic_server.population_number	191809.0
/m/01hb6v	people.person.height_meters	1.75
/m/0h27vc	people.person.height_meters	1.79
/m/0k419	film.film.initial_release_date	1953.66666667
/m/01vskn	location.location.area	884.1
/m/01l2fn	people.person.date_of_birth	1985.25
/m/0dlw0	location.location.area	8456.0
/m/0d8rs	topic_server.population_number	582640.0
/m/051x52f	people.person.date_of_birth	1907.5
/m/0f2w0	location.dated_location.date_founded	1718.0
/m/013l6l	topic_server.population_number	164676.0
/m/0dn3n	people.person.date_of_birth	1961.91666667
/m/026v437	people.person.height_meters	1.73
/m/02x9cv	organization.organization.date_founded	1893.0
/m/03ds83	people.person.date_of_birth	1976.25
/m/0qb1z	location.location.area	173.46
/m/04sx9_	people.person.date_of_birth	1947.33333333
/m/01g4zr	people.deceased_person.date_of_death	1994.25
/m/03h2c	location.dated_location.date_founded	1821.75
/m/06lk0_	people.deceased_person.date_of_death	1968.83333333
/m/07nxnw	film.film.initial_release_date	2007.91666667
/m/01nqfh_	people.person.date_of_birth	1972.0
/m/0dlhg	location.dated_location.date_founded	1772.25
/m/01x96	topic_server.population_number	42308.0
/m/0m0nq	people.deceased_person.date_of_death	2014.33333333
/m/013hxv	location.location.area	245.789871671
/m/0bm9xk	people.person.date_of_birth	1896.08333333
/m/03s2y9	people.deceased_person.date_of_death	1991.91666667
/m/03mh_tp	film.film.initial_release_date	2008.75
/m/01zmqw	location.geocode.latitude	41.305278
/m/01j2xj	people.person.date_of_birth	1965.66666667
/m/027wvb	location.location.area	3202.0
/m/031v3p	people.person.height_meters	1.89
/m/04mg6l	people.person.height_meters	1.78
/m/013bqg	location.geocode.latitude	51.628661
/m/014ck4	location.geocode.longitude	122.3
/m/01j_5k	location.geocode.longitude	-75.33755
/m/02ln0f	location.geocode.latitude	39.132024
/m/05gqf	topic_server.population_number	442699.0
/m/0hj6h	location.location.area	1257.0
/m/06n3y	location.location.area	17840000.0
/m/071dcs	people.deceased_person.date_of_death	2013.83333333
/m/0mgp	location.geocode.longitude	138.601
/m/04vs9	location.geocode.latitude	-20.2
/m/0nh1v	location.geocode.longitude	-92.46
/m/0tz1x	location.geocode.longitude	-70.95
/m/0221g_	location.geocode.latitude	32.709605
/m/03xl77	people.person.height_meters	1.791
/m/0pc7r	location.geocode.longitude	-71.8
/m/018sg9	location.geocode.latitude	56.341214
/m/03pmty	people.person.height_meters	1.83
/m/099ty	location.location.area	207.33
/m/019f9z	people.person.date_of_birth	1944.41666667
/m/04gxf	location.geocode.latitude	40.810556
/m/05z_p6	people.deceased_person.date_of_death	1978.5
/m/01ycfv	people.person.date_of_birth	1948.33333333
/m/01z6gc	location.geocode.longitude	-5.537
/m/0msck	location.location.area	3304.82482879
/m/06mkj	location.geocode.latitude	40.433333
/m/08xpv_	location.geocode.longitude	-79.984
/m/0wq3z	location.location.area	166.277236684
/m/0n9dn	location.geocode.longitude	-0.166667
/m/0391jz	people.person.date_of_birth	1978.91666667
/m/061y4q	people.deceased_person.date_of_death	1997.33333333
/m/0217m9	location.geocode.latitude	38.922222
/m/0d23k	topic_server.population_number	123450.0
/m/012wgb	location.geocode.longitude	-8.0
/m/03_2y	people.person.date_of_birth	1946.41666667
/m/06s9y	topic_server.population_number	159281.0
/m/01kgg9	people.person.height_meters	1.6
/m/0f94t	topic_server.population_number	335109.0
/m/039x1k	people.deceased_person.date_of_death	2006.25
/m/05njyy	organization.organization.date_founded	1891.5
/m/0f4y3	location.geocode.longitude	-73.63
/m/0bmc4cm	film.film.initial_release_date	2010.75
/m/018ckn	topic_server.population_number	1382611.0
/m/02l840	people.person.height_meters	1.73
/m/0drs_	location.geocode.longitude	-79.41
/m/054g1r	organization.organization.date_founded	1953.0
/m/0k049	location.geocode.longitude	-118.399444
/m/0d_skg	people.deceased_person.date_of_death	2014.0
/m/0127c4	location.location.area	540.0
/m/01w806h	people.person.date_of_birth	1977.58333333
/m/01s0l0	people.person.date_of_birth	1966.0
/m/01phtd	people.person.height_meters	1.78
/m/016n7b	location.geocode.longitude	12.2424408
/m/014lc_	film.film.initial_release_date	2003.0
/m/0lkr7	people.person.height_meters	1.85
/m/0n25q	topic_server.population_number	84980.0
/m/0ygbf	location.location.area	342.914425808
/m/01g04k	people.deceased_person.date_of_death	1950.58333333
/m/01520h	people.person.height_meters	1.65
/m/0mskq	location.geocode.longitude	-98.52
/m/012q8y	location.dated_location.date_founded	1829.0
/m/030qb3t	location.geocode.longitude	-118.25
/m/04hzj	topic_server.population_number	2107523.0
/m/03rk0	topic_server.population_number	938452550.0
/m/01jq0j	location.geocode.latitude	30.442
/m/01m7mv	location.dated_location.date_founded	1646.0
/m/0cymp	location.dated_location.date_founded	1683.0
/m/0432b	people.person.height_meters	1.651
/m/0f4y3	topic_server.population_number	57146.0
/m/01j851	people.deceased_person.date_of_death	2009.5
/m/021npd	location.geocode.latitude	54.2773
/m/04zqmj	people.person.date_of_birth	1977.75
/m/0m27n	topic_server.population_number	4009412.0
/m/0cj8x	people.deceased_person.date_of_death	1982.66666667
/m/06gb2q	people.person.date_of_birth	1953.83333333
/m/0b13g7	people.person.date_of_birth	1958.0
/m/047fjjr	film.film.initial_release_date	2010.5
/m/01z53w	location.geocode.longitude	-0.371386
/m/01k2wn	location.geocode.latitude	41.55562
/m/06rq2l	people.person.date_of_birth	1964.83333333
/m/0jcx1	topic_server.population_number	119263.0
/m/02qkt	location.location.area	54759000.0
/m/0ftvg	location.dated_location.date_founded	1821.0
/m/0tr3p	location.location.area	89.59
/m/07xyn1	organization.organization.date_founded	1993.0
/m/0c73g	people.person.date_of_birth	1810.5
/m/0hl3d	people.person.date_of_birth	1925.25
/m/0n5gq	location.geocode.longitude	-74.25
/m/0p5wz	location.geocode.longitude	-1.39595
/m/0f4y_	location.location.area	3802.10254597
/m/02fp48	location.geocode.latitude	39.722222
/m/01rgdw	organization.organization.date_founded	1899.0
/m/034q3l	people.person.height_meters	1.7
/m/0383f	people.deceased_person.date_of_death	1868.91666667
/m/01yzhn	people.person.date_of_birth	1939.66666667
/m/07w21	people.person.date_of_birth	1929.83333333
/m/01b_d4	location.geocode.longitude	1.241667
/m/0lrh	people.person.date_of_birth	1926.5
/m/08qnnv	organization.organization.date_founded	1820.08333333
/m/03p7r	location.location.area	44212.0
/m/01dvms	people.deceased_person.date_of_death	2010.66666667
/m/0xqf3	location.location.area	5.69797384274
/m/05sb1	location.geocode.longitude	73.166667
/m/01t8sr	location.geocode.latitude	36.166667
/m/020bv3	film.film.initial_release_date	2003.75
/m/0k_s5	location.geocode.longitude	-118.25
/m/046m59	people.person.height_meters	1.67
/m/0306bt	people.person.height_meters	1.78
/m/0gm34	people.deceased_person.date_of_death	2002.58333333
/m/09pmkv	location.geocode.latitude	3.133333
/m/07csf4	people.person.height_meters	1.85
/m/0n2m7	topic_server.population_number	1092518.0
/m/0g476	people.person.height_meters	1.626
/m/02j9lm	people.person.date_of_birth	1969.0
/m/05l64	location.geocode.latitude	59.95
/m/01fpvz	location.geocode.latitude	41.311667
/m/01pl14	location.geocode.longitude	-91.1783
/m/04gdr	location.geocode.longitude	2.336389
/m/0mxsm	topic_server.population_number	640451.0
/m/0dz46	people.deceased_person.date_of_death	2007.41666667
/m/0mzww	location.location.area	59.902
/m/01tjt2	location.geocode.latitude	-34.0
/m/0fczy	location.geocode.longitude	-78.79
/m/01b85	location.geocode.latitude	44.84
/m/0lb5x	location.geocode.latitude	43.083333
/m/04ftdq	location.geocode.longitude	-73.901944
/m/02h7qr	organization.organization.date_founded	1866.0
/m/0crc2cp	film.film.initial_release_date	2011.75
/m/0r02m	topic_server.population_number	33564.0
/m/0czhv7	people.person.date_of_birth	1964.58333333
/m/0195j0	location.geocode.longitude	-1.537
/m/06l32y	location.geocode.longitude	-87.624722
/m/0sw6y	people.person.date_of_birth	1951.5
/m/016ksk	people.person.date_of_birth	1970.33333333
/m/0lhql	location.geocode.latitude	27.773056
/m/02zkdz	location.geocode.latitude	39.484444
/m/0cchk3	organization.organization.date_founded	1910.25
/m/0bxbb	location.geocode.latitude	39.083611
/m/02w29z	people.person.height_meters	1.83
/m/049vhf	organization.organization.date_founded	1984.0
/m/0mlw1	location.location.area	6485.33022828
/m/0p3r8	people.person.height_meters	1.575
/m/0dqcm	people.person.height_meters	1.7
/m/0cm19f	people.deceased_person.date_of_death	1985.08333333
/m/0mmpm	topic_server.population_number	119123.0
/m/06cm5	film.film.initial_release_date	1980.91666667
/m/068p2	location.geocode.longitude	-79.976389
/m/02ryx0	people.person.date_of_birth	1934.5
/m/03ryn	location.location.area	1919440.0
/m/07vfz	organization.organization.date_founded	1873.0
/m/0522wp	people.person.date_of_birth	1965.5
/m/04lg6	people.person.date_of_birth	1452.33333333
/m/0wp9b	location.geocode.latitude	31.554444
/m/05hf_5	location.geocode.latitude	5.650833
/m/03lgg	people.person.height_meters	1.75
/m/08b8vd	people.person.height_meters	1.65
/m/07n39	people.person.date_of_birth	1920.83333333
/m/0146hc	location.geocode.latitude	28.6016
/m/01rddlc	people.person.height_meters	1.59
/m/0nv99	location.location.area	1916.59120165
/m/05mkn	location.geocode.longitude	128.0
/m/09lxtg	location.location.area	5128.0
/m/01l8t8	organization.organization.date_founded	1957.0
/m/010rvx	location.location.area	83.63
/m/04ynx7	film.film.initial_release_date	2003.91666667
/m/01_p6t	people.person.date_of_birth	1972.91666667
/m/018ldw	location.geocode.longitude	-79.683333
/m/0w6w	people.deceased_person.date_of_death	430.666666667
/m/05d49	location.location.area	696.0
/m/0n048	location.geocode.longitude	-1.333333
/m/0mp08	location.geocode.longitude	-79.404444
/m/05vzql	people.person.date_of_birth	1983.41666667
/m/01hl_w	organization.organization.date_founded	1911.0
/m/037gjc	people.person.date_of_birth	1951.75
/m/0tc7	people.person.date_of_birth	1947.58333333
/m/01p5yn	organization.organization.date_founded	1969.16666667
/m/0sg6b	location.geocode.latitude	41.489167
/m/026gb3v	people.person.date_of_birth	1961.41666667
/m/09gdh6k	film.film.initial_release_date	2010.75
/m/01zkhk	location.geocode.longitude	-3.7835
/m/0l_dv	people.person.date_of_birth	1972.58333333
/m/0bvz6	organization.organization.date_founded	1600.0
/m/04w8f	location.geocode.latitude	46.0
/m/01zwy	people.person.date_of_birth	1934.91666667
/m/02nrdp	people.deceased_person.date_of_death	2009.41666667
/m/03b0q4	people.person.date_of_birth	1911.91666667
/m/03f2_rc	people.person.height_meters	1.65
/m/01mf49	location.geocode.latitude	41.519722
/m/0xgpv	topic_server.population_number	19242.0
/m/0f_zkz	people.deceased_person.date_of_death	1974.41666667
/m/0c43g	people.deceased_person.date_of_death	1520.33333333
/m/01c4pv	location.geocode.latitude	37.966667
/m/01xpg	location.geocode.latitude	36.858056
/m/0170xl	film.film.initial_release_date	1998.08333333
/m/055td_	film.film.initial_release_date	1996.91666667
/m/0281rp	location.geocode.longitude	-118.39526
/m/0b1y_2	film.film.initial_release_date	2007.0
/m/0dfcn	location.geocode.latitude	21.466667
/m/01qtj9	location.geocode.longitude	7.616667
/m/041pnt	organization.organization.date_founded	1872.0
/m/05mv4	organization.organization.date_founded	1833.75
/m/0drsm	topic_server.population_number	77728.0
/m/016gb5	location.geocode.latitude	50.359722
/m/02w2bc	location.geocode.latitude	43.589802
/m/01fx5l	people.person.date_of_birth	1939.83333333
/m/0np52	location.geocode.latitude	37.716667
/m/041_y	people.person.date_of_birth	1919.08333333
/m/01hpnh	location.geocode.longitude	80.91
/m/051x52f	people.deceased_person.date_of_death	2000.83333333
/m/0fm7s	location.geocode.longitude	5.33
/m/021r6w	people.person.date_of_birth	1908.75
/m/02t4yc	organization.organization.date_founded	1906.0
/m/024qwq	people.deceased_person.date_of_death	2004.66666667
/m/01smm	location.geocode.latitude	39.983333
/m/0htx8	location.location.area	2160.0
/m/0d04z6	location.dated_location.date_founded	1868.83333333
/m/057176	people.person.height_meters	1.71
/m/0k3p	location.geocode.latitude	52.366667
/m/0ngy8	location.geocode.latitude	45.04
/m/0mx48	location.geocode.latitude	44.91
/m/033q4k	location.geocode.longitude	-122.675278
/m/05xd_v	people.person.date_of_birth	1938.41666667
/m/02pjvc	people.person.date_of_birth	1975.5
/m/0zygc	location.geocode.latitude	39.847222
/m/0txhf	topic_server.population_number	37436.0
/m/0t015	location.location.area	65.47
/m/0c1j_	people.person.height_meters	1.7
/m/0d3qd0	people.person.date_of_birth	1944.0
/m/01rs5p	people.person.height_meters	1.69
/m/0g2c8	location.geocode.longitude	-81.6955
/m/018dh3	location.geocode.latitude	44.39
/m/01kx1j	people.person.date_of_birth	1891.08333333
/m/0f94t	location.geocode.longitude	-73.948372
/m/0mxbq	location.dated_location.date_founded	1852.08333333
/m/0gjcy	location.geocode.longitude	-122.235833
/m/02pbzv	location.geocode.latitude	44.435556
/m/0kygv	topic_server.population_number	73603.0
/m/0c3kw	people.person.date_of_birth	1951.66666667
/m/0kcnq	location.location.area	2918.91660035
/m/0n920	location.geocode.latitude	51.4736
/m/07bcn	location.geocode.latitude	38.555556
/m/02qr3k8	film.film.initial_release_date	1984.83333333
/m/0h0jz	people.person.date_of_birth	1932.66666667
/m/05mc99	people.person.date_of_birth	1947.83333333
/m/0jxgx	topic_server.population_number	923557.0
/m/02wm6l	location.dated_location.date_founded	697.0
/m/01dbns	location.geocode.latitude	-34.919159
/m/01wqpnm	people.person.height_meters	1.75
/m/0myfz	location.location.area	1608.38261652
/m/0sjqm	location.location.area	158.2
/m/0k3kg	location.location.area	1149.95472099
/m/0320fn	film.film.initial_release_date	1993.75
/m/02my3z	people.person.height_meters	1.83
/m/0l3h	location.dated_location.date_founded	1981.91666667
/m/0j80w	film.film.initial_release_date	1952.5
/m/0qb0j	location.location.area	157100.0
/m/02r34n	people.person.height_meters	1.905
/m/0cmpn	people.deceased_person.date_of_death	1936.08333333
/m/0mbwf	location.geocode.latitude	51.0775
/m/04264n	people.person.date_of_birth	1916.58333333
/m/01_r9k	location.geocode.latitude	33.746667
/m/028n3	location.location.area	6707.0
/m/0x2jd	location.geocode.latitude	45.42195
/m/0qplq	location.geocode.latitude	33.538611
/m/02fvv	location.geocode.latitude	56.464
/m/02hp6p	location.geocode.latitude	41.800911
/m/0g8g6	location.geocode.latitude	55.166667
/m/0v0d9	location.geocode.longitude	-71.63
/m/04gzd	topic_server.population_number	3231294.0
/m/01dpsv	people.person.date_of_birth	1955.25
/m/09h4b5	people.person.date_of_birth	1989.0
/m/05s_k6	organization.organization.date_founded	1976.0
/m/026m3y	location.geocode.latitude	51.523056
/m/0bzjf	location.geocode.longitude	11.85
